pair_id,definition_id,ddinter_id_a,drug_a,drugbank_id_a,ddinter_id_b,drug_b,drugbank_id_b,severity,mechanism,pair_key,detail_url,scraped_at
1175240,-1,DDInter825,Glimepiride,DB00222,DDInter83,Amoxicillin,DB01060,Unknown,Unknown,DDInter825|DDInter83,https://ddinter.scbdd.com/ddinter/interact/1175240,2026-09-09T20:07:29+00:00
1175251,-1,DDInter1927,Venlafaxine,DB00285,DDInter83,Amoxicillin,DB01060,Unknown,Unknown,DDInter1927|DDInter83,https://ddinter.scbdd.com/ddinter/interact/1175251,2026-09-09T20:07:28+00:00
1175254,-1,DDInter1913,Valproic acid,DB00313,DDInter83,Amoxicillin,DB01060,Unknown,Unknown,DDInter1913|DDInter83,https://ddinter.scbdd.com/ddinter/interact/1175254,2026-09-09T20:07:29+00:00
1175257,-1,DDInter1164,Metformin,DB00331,DDInter83,Amoxicillin,DB01060,Unknown,Unknown,DDInter1164|DDInter83,https://ddinter.scbdd.com/ddinter/interact/1175257,2026-09-09T20:07:29+00:00
1175258,-1,DDInter1326,Olanzapine,DB00334,DDInter83,Amoxicillin,DB01060,Unknown,Unknown,DDInter1326|DDInter83,https://ddinter.scbdd.com/ddinter/interact/1175258,2026-09-09T20:07:29+00:00
1175260,-1,DDInter1340,Omeprazole,DB00338,DDInter83,Amoxicillin,DB01060,Unknown,Unknown,DDInter1340|DDInter83,https://ddinter.scbdd.com/ddinter/interact/1175260,2026-09-09T20:07:28+00:00
1175266,-1,DDInter554,Digoxin,DB00390,DDInter83,Amoxicillin,DB01060,Unknown,Unknown,DDInter554|DDInter83,https://ddinter.scbdd.com/ddinter/interact/1175266,2026-09-09T20:07:29+00:00
1175272,-1,DDInter1707,Spironolactone,DB00421,DDInter83,Amoxicillin,DB01060,Unknown,Unknown,DDInter1707|DDInter83,https://ddinter.scbdd.com/ddinter/interact/1175272,2026-09-09T20:07:29+00:00
1175284,-1,DDInter758,Fluoxetine,DB00472,DDInter83,Amoxicillin,DB01060,Unknown,Unknown,DDInter758|DDInter83,https://ddinter.scbdd.com/ddinter/interact/1175284,2026-09-09T20:07:29+00:00
1175285,-1,DDInter608,Duloxetine,DB00476,DDInter83,Amoxicillin,DB01060,Unknown,Unknown,DDInter608|DDInter83,https://ddinter.scbdd.com/ddinter/interact/1175285,2026-09-09T20:07:29+00:00
1175295,-1,DDInter1607,Ritonavir,DB00503,DDInter83,Amoxicillin,DB01060,Unknown,Unknown,DDInter1607|DDInter83,https://ddinter.scbdd.com/ddinter/interact/1175295,2026-09-09T20:07:30+00:00
1175301,-1,DDInter384,Ciprofloxacin,DB00537,DDInter83,Amoxicillin,DB01060,Unknown,Unknown,DDInter384|DDInter83,https://ddinter.scbdd.com/ddinter/interact/1175301,2026-09-09T20:07:30+00:00
1175307,-1,DDInter1020,Lamotrigine,DB00555,DDInter83,Amoxicillin,DB01060,Unknown,Unknown,DDInter1020|DDInter83,https://ddinter.scbdd.com/ddinter/interact/1175307,2026-09-09T20:07:30+00:00
1175309,-1,DDInter293,Carbamazepine,DB00564,DDInter83,Amoxicillin,DB01060,Unknown,Unknown,DDInter293|DDInter83,https://ddinter.scbdd.com/ddinter/interact/1175309,2026-09-09T20:07:30+00:00
1175316,-1,DDInter638,Enalapril,DB00584,DDInter83,Amoxicillin,DB01060,Unknown,Unknown,DDInter638|DDInter83,https://ddinter.scbdd.com/ddinter/interact/1175316,2026-09-09T20:07:30+00:00
1175320,-1,DDInter216,Bisoprolol,DB00612,DDInter83,Amoxicillin,DB01060,Unknown,Unknown,DDInter216|DDInter83,https://ddinter.scbdd.com/ddinter/interact/1175320,2026-09-09T20:07:30+00:00
1175325,-1,DDInter1675,Simvastatin,DB00641,DDInter83,Amoxicillin,DB01060,Unknown,Unknown,DDInter1675|DDInter83,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T20:07:30+00:00
1175330,-1,DDInter1095,Losartan,DB00678,DDInter83,Amoxicillin,DB01060,Unknown,Unknown,DDInter1095|DDInter83,https://ddinter.scbdd.com/ddinter/interact/1175330,2026-09-09T20:07:30+00:00
1175331,-1,DDInter790,Furosemide,DB00695,DDInter83,Amoxicillin,DB01060,Unknown,Unknown,DDInter790|DDInter83,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T20:07:31+00:00
1175339,-1,DDInter1605,Risperidone,DB00734,DDInter83,Amoxicillin,DB01060,Unknown,Unknown,DDInter1605|DDInter83,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T20:07:31+00:00
1175344,-1,DDInter413,Clopidogrel,DB00758,DDInter83,Amoxicillin,DB01060,Unknown,Unknown,DDInter413|DDInter83,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T20:07:31+00:00
1175360,-1,DDInter1735,Tacrolimus,DB00864,DDInter83,Amoxicillin,DB01060,Unknown,Unknown,DDInter1735|DDInter83,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T20:07:31+00:00
1175367,-1,DDInter1202,Metronidazole,DB00916,DDInter83,Amoxicillin,DB01060,Unknown,Unknown,DDInter1202|DDInter83,https://ddinter.scbdd.com/ddinter/interact/1175367,2026-09-09T20:07:31+00:00
1175371,-1,DDInter20,Acetylsalicylic acid,DB00945,DDInter83,Amoxicillin,DB01060,Unknown,Unknown,DDInter20|DDInter83,https://ddinter.scbdd.com/ddinter/interact/1175371,2026-09-09T20:07:38+00:00
1175382,-1,DDInter883,Hydrochlorothiazide,DB00999,DDInter83,Amoxicillin,DB01060,Unknown,Unknown,DDInter83|DDInter883,https://ddinter.scbdd.com/ddinter/interact/1175382,2026-09-09T20:07:31+00:00
1175393,-1,DDInter900,Ibuprofen,DB01050,DDInter83,Amoxicillin,DB01060,Unknown,Unknown,DDInter83|DDInter900,https://ddinter.scbdd.com/ddinter/interact/1175393,2026-09-09T20:07:31+00:00
1175400,-1,DDInter83,Amoxicillin,DB01060,DDInter133,Atorvastatin,DB01076,Unknown,Unknown,DDInter133|DDInter83,https://ddinter.scbdd.com/ddinter/interact/1175400,2026-09-09T20:07:31+00:00
1175402,-1,DDInter83,Amoxicillin,DB01060,DDInter1622,Rosuvastatin,DB01098,Unknown,Unknown,DDInter1622|DDInter83,https://ddinter.scbdd.com/ddinter/interact/1175402,2026-09-09T20:07:32+00:00
1175409,-1,DDInter83,Amoxicillin,DB01060,DDInter305,Carvedilol,DB01136,Unknown,Unknown,DDInter305|DDInter83,https://ddinter.scbdd.com/ddinter/interact/1175409,2026-09-09T20:07:32+00:00
1175417,-1,DDInter83,Amoxicillin,DB01060,DDInter334,Ceftriaxone,DB01212,Unknown,Unknown,DDInter334|DDInter83,https://ddinter.scbdd.com/ddinter/interact/1175417,2026-09-09T20:07:32+00:00
1175420,-1,DDInter83,Amoxicillin,DB01060,DDInter1553,Quetiapine,DB01224,Unknown,Unknown,DDInter1553|DDInter83,https://ddinter.scbdd.com/ddinter/interact/1175420,2026-09-09T20:07:32+00:00
1175422,-1,DDInter83,Amoxicillin,DB01060,DDInter513,Dexamethasone,DB01234,Unknown,Unknown,DDInter513|DDInter83,https://ddinter.scbdd.com/ddinter/interact/1175422,2026-09-09T20:07:34+00:00
1175423,-1,DDInter83,Amoxicillin,DB01060,DDInter118,Aripiprazole,DB01238,Unknown,Unknown,DDInter118|DDInter83,https://ddinter.scbdd.com/ddinter/interact/1175423,2026-09-09T20:07:34+00:00
1176086,-1,DDInter1915,Valsartan,DB00177,DDInter133,Atorvastatin,DB01076,Unknown,Unknown,DDInter133|DDInter1915,https://ddinter.scbdd.com/ddinter/interact/1176086,2026-09-09T20:07:34+00:00
1176087,-1,DDInter1565,Ramipril,DB00178,DDInter133,Atorvastatin,DB01076,Unknown,Unknown,DDInter133|DDInter1565,https://ddinter.scbdd.com/ddinter/interact/1176087,2026-09-09T20:07:34+00:00
1176100,-1,DDInter825,Glimepiride,DB00222,DDInter133,Atorvastatin,DB01076,Unknown,Unknown,DDInter133|DDInter825,https://ddinter.scbdd.com/ddinter/interact/1176100,2026-09-09T20:07:34+00:00
1176114,-1,DDInter1927,Venlafaxine,DB00285,DDInter133,Atorvastatin,DB01076,Unknown,Unknown,DDInter133|DDInter1927,https://ddinter.scbdd.com/ddinter/interact/1176114,2026-09-09T20:07:35+00:00
1176119,-1,DDInter1913,Valproic acid,DB00313,DDInter133,Atorvastatin,DB01076,Unknown,Unknown,DDInter133|DDInter1913,https://ddinter.scbdd.com/ddinter/interact/1176119,2026-09-09T20:07:35+00:00
1176124,-1,DDInter1164,Metformin,DB00331,DDInter133,Atorvastatin,DB01076,Unknown,Unknown,DDInter1164|DDInter133,https://ddinter.scbdd.com/ddinter/interact/1176124,2026-09-09T20:07:34+00:00
1176125,-1,DDInter1326,Olanzapine,DB00334,DDInter133,Atorvastatin,DB01076,Unknown,Unknown,DDInter1326|DDInter133,https://ddinter.scbdd.com/ddinter/interact/1176125,2026-09-09T20:07:35+00:00
1176143,-1,DDInter1707,Spironolactone,DB00421,DDInter133,Atorvastatin,DB01076,Unknown,Unknown,DDInter133|DDInter1707,https://ddinter.scbdd.com/ddinter/interact/1176143,2026-09-09T20:07:34+00:00
1176160,-1,DDInter758,Fluoxetine,DB00472,DDInter133,Atorvastatin,DB01076,Unknown,Unknown,DDInter133|DDInter758,https://ddinter.scbdd.com/ddinter/interact/1176160,2026-09-09T20:07:34+00:00
1176161,-1,DDInter608,Duloxetine,DB00476,DDInter133,Atorvastatin,DB01076,Unknown,Unknown,DDInter133|DDInter608,https://ddinter.scbdd.com/ddinter/interact/1176161,2026-09-09T20:07:34+00:00
1176186,-1,DDInter1020,Lamotrigine,DB00555,DDInter133,Atorvastatin,DB01076,Unknown,Unknown,DDInter1020|DDInter133,https://ddinter.scbdd.com/ddinter/interact/1176186,2026-09-09T20:07:34+00:00
1176195,-1,DDInter638,Enalapril,DB00584,DDInter133,Atorvastatin,DB01076,Unknown,Unknown,DDInter133|DDInter638,https://ddinter.scbdd.com/ddinter/interact/1176195,2026-09-09T20:07:35+00:00
1176202,-1,DDInter216,Bisoprolol,DB00612,DDInter133,Atorvastatin,DB01076,Unknown,Unknown,DDInter133|DDInter216,https://ddinter.scbdd.com/ddinter/interact/1176202,2026-09-09T20:07:35+00:00
1176214,-1,DDInter1095,Losartan,DB00678,DDInter133,Atorvastatin,DB01076,Unknown,Unknown,DDInter1095|DDInter133,https://ddinter.scbdd.com/ddinter/interact/1176214,2026-09-09T20:07:35+00:00
1176218,-1,DDInter790,Furosemide,DB00695,DDInter133,Atorvastatin,DB01076,Unknown,Unknown,DDInter133|DDInter790,https://ddinter.scbdd.com/ddinter/interact/1176218,2026-09-09T20:07:36+00:00
1176229,-1,DDInter1605,Risperidone,DB00734,DDInter133,Atorvastatin,DB01076,Unknown,Unknown,DDInter133|DDInter1605,https://ddinter.scbdd.com/ddinter/interact/1176229,2026-09-09T20:07:36+00:00
1176296,-1,DDInter883,Hydrochlorothiazide,DB00999,DDInter133,Atorvastatin,DB01076,Unknown,Unknown,DDInter133|DDInter883,https://ddinter.scbdd.com/ddinter/interact/1176296,2026-09-09T20:07:36+00:00
1176315,-1,DDInter900,Ibuprofen,DB01050,DDInter133,Atorvastatin,DB01076,Unknown,Unknown,DDInter133|DDInter900,https://ddinter.scbdd.com/ddinter/interact/1176315,2026-09-09T20:07:36+00:00
1176334,-1,DDInter133,Atorvastatin,DB01076,DDInter305,Carvedilol,DB01136,Unknown,Unknown,DDInter133|DDInter305,https://ddinter.scbdd.com/ddinter/interact/1176334,2026-09-09T20:07:36+00:00
1176350,-1,DDInter133,Atorvastatin,DB01076,DDInter334,Ceftriaxone,DB01212,Unknown,Unknown,DDInter133|DDInter334,https://ddinter.scbdd.com/ddinter/interact/1176350,2026-09-09T20:07:36+00:00
1176354,-1,DDInter133,Atorvastatin,DB01076,DDInter1553,Quetiapine,DB01224,Unknown,Unknown,DDInter133|DDInter1553,https://ddinter.scbdd.com/ddinter/interact/1176354,2026-09-09T20:07:36+00:00
1176356,-1,DDInter133,Atorvastatin,DB01076,DDInter118,Aripiprazole,DB01238,Unknown,Unknown,DDInter118|DDInter133,https://ddinter.scbdd.com/ddinter/interact/1176356,2026-09-09T20:07:36+00:00
1176770,-1,DDInter1590,Rifampicin,DB01045,DDInter1622,Rosuvastatin,DB01098,Unknown,Unknown,DDInter1590|DDInter1622,https://ddinter.scbdd.com/ddinter/interact/1176770,2026-09-09T20:07:37+00:00
1176900,-1,DDInter458,Cyclosporine,DB00091,DDInter856,Heparin,DB01109,Unknown,Unknown,DDInter458|DDInter856,https://ddinter.scbdd.com/ddinter/interact/1176900,2026-09-09T20:07:36+00:00
1176913,-1,DDInter743,Fluconazole,DB00196,DDInter856,Heparin,DB01109,Unknown,Unknown,DDInter743|DDInter856,https://ddinter.scbdd.com/ddinter/interact/1176913,2026-09-09T20:07:38+00:00
1176919,-1,DDInter157,Azithromycin,DB00207,DDInter856,Heparin,DB01109,Unknown,Unknown,DDInter157|DDInter856,https://ddinter.scbdd.com/ddinter/interact/1176919,2026-09-09T20:07:37+00:00
1176934,-1,DDInter1460,Phenytoin,DB00252,DDInter856,Heparin,DB01109,Unknown,Unknown,DDInter1460|DDInter856,https://ddinter.scbdd.com/ddinter/interact/1176934,2026-09-09T20:07:37+00:00
1176942,-1,DDInter1791,Theophylline,DB00277,DDInter856,Heparin,DB01109,Unknown,Unknown,DDInter1791|DDInter856,https://ddinter.scbdd.com/ddinter/interact/1176942,2026-09-09T20:07:37+00:00
1176956,-1,DDInter1913,Valproic acid,DB00313,DDInter856,Heparin,DB01109,Unknown,Unknown,DDInter1913|DDInter856,https://ddinter.scbdd.com/ddinter/interact/1176956,2026-09-09T20:07:37+00:00
1176958,-1,DDInter14,Acetaminophen,DB00316,DDInter856,Heparin,DB01109,Unknown,Unknown,DDInter14|DDInter856,https://ddinter.scbdd.com/ddinter/interact/1176958,2026-09-09T20:07:37+00:00
1176963,-1,DDInter1164,Metformin,DB00331,DDInter856,Heparin,DB01109,Unknown,Unknown,DDInter1164|DDInter856,https://ddinter.scbdd.com/ddinter/interact/1176963,2026-09-09T20:07:37+00:00
1176965,-1,DDInter1326,Olanzapine,DB00334,DDInter856,Heparin,DB01109,Unknown,Unknown,DDInter1326|DDInter856,https://ddinter.scbdd.com/ddinter/interact/1176965,2026-09-09T20:07:37+00:00
1176967,-1,DDInter1340,Omeprazole,DB00338,DDInter856,Heparin,DB01109,Unknown,Unknown,DDInter1340|DDInter856,https://ddinter.scbdd.com/ddinter/interact/1176967,2026-09-09T20:07:38+00:00
1176984,-1,DDInter79,Amlodipine,DB00381,DDInter856,Heparin,DB01109,Unknown,Unknown,DDInter79|DDInter856,https://ddinter.scbdd.com/ddinter/interact/1176984,2026-09-09T20:07:38+00:00
1177029,-1,DDInter1607,Ritonavir,DB00503,DDInter856,Heparin,DB01109,Unknown,Unknown,DDInter1607|DDInter856,https://ddinter.scbdd.com/ddinter/interact/1177029,2026-09-09T20:07:38+00:00
1177038,-1,DDInter384,Ciprofloxacin,DB00537,DDInter856,Heparin,DB01109,Unknown,Unknown,DDInter384|DDInter856,https://ddinter.scbdd.com/ddinter/interact/1177038,2026-09-09T20:07:38+00:00
1177043,-1,DDInter1020,Lamotrigine,DB00555,DDInter856,Heparin,DB01109,Unknown,Unknown,DDInter1020|DDInter856,https://ddinter.scbdd.com/ddinter/interact/1177043,2026-09-09T20:07:38+00:00
1177047,-1,DDInter1174,Methotrexate,DB00563,DDInter856,Heparin,DB01109,Unknown,Unknown,DDInter1174|DDInter856,https://ddinter.scbdd.com/ddinter/interact/1177047,2026-09-09T20:07:38+00:00
1177048,-1,DDInter293,Carbamazepine,DB00564,DDInter856,Heparin,DB01109,Unknown,Unknown,DDInter293|DDInter856,https://ddinter.scbdd.com/ddinter/interact/1177048,2026-09-09T20:07:39+00:00
1177063,-1,DDInter216,Bisoprolol,DB00612,DDInter856,Heparin,DB01109,Unknown,Unknown,DDInter216|DDInter856,https://ddinter.scbdd.com/ddinter/interact/1177063,2026-09-09T20:07:39+00:00
1177075,-1,DDInter1675,Simvastatin,DB00641,DDInter856,Heparin,DB01109,Unknown,Unknown,DDInter1675|DDInter856,https://ddinter.scbdd.com/ddinter/interact/1177075,2026-09-09T20:07:39+00:00
1177093,-1,DDInter790,Furosemide,DB00695,DDInter856,Heparin,DB01109,Unknown,Unknown,DDInter790|DDInter856,https://ddinter.scbdd.com/ddinter/interact/1177093,2026-09-09T20:07:39+00:00
1177103,-1,DDInter1605,Risperidone,DB00734,DDInter856,Heparin,DB01109,Unknown,Unknown,DDInter1605|DDInter856,https://ddinter.scbdd.com/ddinter/interact/1177103,2026-09-09T20:07:39+00:00
1177139,-1,DDInter1735,Tacrolimus,DB00864,DDInter856,Heparin,DB01109,Unknown,Unknown,DDInter1735|DDInter856,https://ddinter.scbdd.com/ddinter/interact/1177139,2026-09-09T20:07:39+00:00
1177156,-1,DDInter1202,Metronidazole,DB00916,DDInter856,Heparin,DB01109,Unknown,Unknown,DDInter1202|DDInter856,https://ddinter.scbdd.com/ddinter/interact/1177156,2026-09-09T20:07:39+00:00
1177183,-1,DDInter883,Hydrochlorothiazide,DB00999,DDInter856,Heparin,DB01109,Unknown,Unknown,DDInter856|DDInter883,https://ddinter.scbdd.com/ddinter/interact/1177183,2026-09-09T20:07:39+00:00
1177206,-1,DDInter1590,Rifampicin,DB01045,DDInter856,Heparin,DB01109,Unknown,Unknown,DDInter1590|DDInter856,https://ddinter.scbdd.com/ddinter/interact/1177206,2026-09-09T20:07:39+00:00
1177209,-1,DDInter83,Amoxicillin,DB01060,DDInter856,Heparin,DB01109,Unknown,Unknown,DDInter83|DDInter856,https://ddinter.scbdd.com/ddinter/interact/1177209,2026-09-09T20:07:40+00:00
1177215,-1,DDInter133,Atorvastatin,DB01076,DDInter856,Heparin,DB01109,Unknown,Unknown,DDInter133|DDInter856,https://ddinter.scbdd.com/ddinter/interact/1177215,2026-09-09T20:07:40+00:00
1177220,-1,DDInter1622,Rosuvastatin,DB01098,DDInter856,Heparin,DB01109,Unknown,Unknown,DDInter1622|DDInter856,https://ddinter.scbdd.com/ddinter/interact/1177220,2026-09-09T20:07:41+00:00
1177227,-1,DDInter856,Heparin,DB01109,DDInter76,Amiodarone,DB01118,Unknown,Unknown,DDInter76|DDInter856,https://ddinter.scbdd.com/ddinter/interact/1177227,2026-09-09T20:07:40+00:00
1177233,-1,DDInter856,Heparin,DB01109,DDInter305,Carvedilol,DB01136,Unknown,Unknown,DDInter305|DDInter856,https://ddinter.scbdd.com/ddinter/interact/1177233,2026-09-09T20:07:40+00:00
1177241,-1,DDInter856,Heparin,DB01109,DDInter995,Itraconazole,DB01167,Unknown,Unknown,DDInter856|DDInter995,https://ddinter.scbdd.com/ddinter/interact/1177241,2026-09-09T20:07:40+00:00
1177255,-1,DDInter856,Heparin,DB01109,DDInter393,Clarithromycin,DB01211,Unknown,Unknown,DDInter393|DDInter856,https://ddinter.scbdd.com/ddinter/interact/1177255,2026-09-09T20:07:40+00:00
1177262,-1,DDInter856,Heparin,DB01109,DDInter1553,Quetiapine,DB01224,Unknown,Unknown,DDInter1553|DDInter856,https://ddinter.scbdd.com/ddinter/interact/1177262,2026-09-09T20:07:40+00:00
1177265,-1,DDInter856,Heparin,DB01109,DDInter513,Dexamethasone,DB01234,Unknown,Unknown,DDInter513|DDInter856,https://ddinter.scbdd.com/ddinter/interact/1177265,2026-09-09T20:07:40+00:00
1177267,-1,DDInter856,Heparin,DB01109,DDInter118,Aripiprazole,DB01238,Unknown,Unknown,DDInter118|DDInter856,https://ddinter.scbdd.com/ddinter/interact/1177267,2026-09-09T20:07:40+00:00
1177732,-1,DDInter1915,Valsartan,DB00177,DDInter76,Amiodarone,DB01118,Unknown,Unknown,DDInter1915|DDInter76,https://ddinter.scbdd.com/ddinter/interact/1177732,2026-09-09T20:07:41+00:00
1177733,-1,DDInter1565,Ramipril,DB00178,DDInter76,Amiodarone,DB01118,Unknown,Unknown,DDInter1565|DDInter76,https://ddinter.scbdd.com/ddinter/interact/1177733,2026-09-09T20:07:41+00:00
1177735,-1,DDInter825,Glimepiride,DB00222,DDInter76,Amiodarone,DB01118,Unknown,Unknown,DDInter76|DDInter825,https://ddinter.scbdd.com/ddinter/interact/1177735,2026-09-09T20:07:41+00:00
1177739,-1,DDInter1913,Valproic acid,DB00313,DDInter76,Amiodarone,DB01118,Unknown,Unknown,DDInter1913|DDInter76,https://ddinter.scbdd.com/ddinter/interact/1177739,2026-09-09T20:07:41+00:00
1177741,-1,DDInter1164,Metformin,DB00331,DDInter76,Amiodarone,DB01118,Unknown,Unknown,DDInter1164|DDInter76,https://ddinter.scbdd.com/ddinter/interact/1177741,2026-09-09T20:08:45+00:00
1177742,-1,DDInter1340,Omeprazole,DB00338,DDInter76,Amiodarone,DB01118,Unknown,Unknown,DDInter1340|DDInter76,https://ddinter.scbdd.com/ddinter/interact/1177742,2026-09-09T20:07:42+00:00
1177745,-1,DDInter79,Amlodipine,DB00381,DDInter76,Amiodarone,DB01118,Unknown,Unknown,DDInter76|DDInter79,https://ddinter.scbdd.com/ddinter/interact/1177745,2026-09-09T20:07:41+00:00
1177748,-1,DDInter1707,Spironolactone,DB00421,DDInter76,Amiodarone,DB01118,Unknown,Unknown,DDInter1707|DDInter76,https://ddinter.scbdd.com/ddinter/interact/1177748,2026-09-09T20:07:42+00:00
1177760,-1,DDInter1020,Lamotrigine,DB00555,DDInter76,Amiodarone,DB01118,Unknown,Unknown,DDInter1020|DDInter76,https://ddinter.scbdd.com/ddinter/interact/1177760,2026-09-09T20:07:42+00:00
1177763,-1,DDInter638,Enalapril,DB00584,DDInter76,Amiodarone,DB01118,Unknown,Unknown,DDInter638|DDInter76,https://ddinter.scbdd.com/ddinter/interact/1177763,2026-09-09T20:07:42+00:00
1177770,-1,DDInter1095,Losartan,DB00678,DDInter76,Amiodarone,DB01118,Unknown,Unknown,DDInter1095|DDInter76,https://ddinter.scbdd.com/ddinter/interact/1177770,2026-09-09T20:07:42+00:00
1177786,-1,DDInter20,Acetylsalicylic acid,DB00945,DDInter76,Amiodarone,DB01118,Unknown,Unknown,DDInter20|DDInter76,https://ddinter.scbdd.com/ddinter/interact/1177786,2026-09-09T20:07:42+00:00
1177800,-1,DDInter900,Ibuprofen,DB01050,DDInter76,Amiodarone,DB01118,Unknown,Unknown,DDInter76|DDInter900,https://ddinter.scbdd.com/ddinter/interact/1177800,2026-09-09T20:07:42+00:00
1177801,-1,DDInter83,Amoxicillin,DB01060,DDInter76,Amiodarone,DB01118,Unknown,Unknown,DDInter76|DDInter83,https://ddinter.scbdd.com/ddinter/interact/1177801,2026-09-09T20:07:42+00:00
1177811,-1,DDInter76,Amiodarone,DB01118,DDInter334,Ceftriaxone,DB01212,Unknown,Unknown,DDInter334|DDInter76,https://ddinter.scbdd.com/ddinter/interact/1177811,2026-09-09T20:07:42+00:00
1178178,-1,DDInter1565,Ramipril,DB00178,DDInter305,Carvedilol,DB01136,Unknown,Unknown,DDInter1565|DDInter305,https://ddinter.scbdd.com/ddinter/interact/1178178,2026-09-09T20:07:43+00:00
1178202,-1,DDInter1927,Venlafaxine,DB00285,DDInter305,Carvedilol,DB01136,Unknown,Unknown,DDInter1927|DDInter305,https://ddinter.scbdd.com/ddinter/interact/1178202,2026-09-09T20:07:43+00:00
1178207,-1,DDInter1913,Valproic acid,DB00313,DDInter305,Carvedilol,DB01136,Unknown,Unknown,DDInter1913|DDInter305,https://ddinter.scbdd.com/ddinter/interact/1178207,2026-09-09T20:07:43+00:00
1178209,-1,DDInter1164,Metformin,DB00331,DDInter305,Carvedilol,DB01136,Unknown,Unknown,DDInter1164|DDInter305,https://ddinter.scbdd.com/ddinter/interact/1178209,2026-09-09T20:07:43+00:00
1178210,-1,DDInter1340,Omeprazole,DB00338,DDInter305,Carvedilol,DB01136,Unknown,Unknown,DDInter1340|DDInter305,https://ddinter.scbdd.com/ddinter/interact/1178210,2026-09-09T20:07:43+00:00
1178249,-1,DDInter384,Ciprofloxacin,DB00537,DDInter305,Carvedilol,DB01136,Unknown,Unknown,DDInter305|DDInter384,https://ddinter.scbdd.com/ddinter/interact/1178249,2026-09-09T20:07:44+00:00
1178254,-1,DDInter1020,Lamotrigine,DB00555,DDInter305,Carvedilol,DB01136,Unknown,Unknown,DDInter1020|DDInter305,https://ddinter.scbdd.com/ddinter/interact/1178254,2026-09-09T20:07:43+00:00
1178256,-1,DDInter1174,Methotrexate,DB00563,DDInter305,Carvedilol,DB01136,Unknown,Unknown,DDInter1174|DDInter305,https://ddinter.scbdd.com/ddinter/interact/1178256,2026-09-09T20:07:43+00:00
1178262,-1,DDInter638,Enalapril,DB00584,DDInter305,Carvedilol,DB01136,Unknown,Unknown,DDInter305|DDInter638,https://ddinter.scbdd.com/ddinter/interact/1178262,2026-09-09T20:07:43+00:00
1178269,-1,DDInter1675,Simvastatin,DB00641,DDInter305,Carvedilol,DB01136,Unknown,Unknown,DDInter1675|DDInter305,https://ddinter.scbdd.com/ddinter/interact/1178269,2026-09-09T20:07:44+00:00
